,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
36,-1E-30,-1E-30,-1E-30,1.62,1.64651,2.918276,3.745207,4.60923,5.721226,7.688659,9.838653,9.62,9.717512,9.62,9.62,9.323521,8.640233,7.888586,7.141013,7.241593,7.196227,7.091193,7.141285,6.760571,6.360718,6.241808,5.534346,3.398506,2.48581,3.385512,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,2.062061,4.096292,10.11467,10.31092,7.588973,3.067246,2.51967,2.631407,2.599031,2.695683,3.520773,4.501287,5.876661,7.031514,7.581169,9.738661,10.65329,14.76805,12.44726,12.25413,16.31863,10.09583,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30
37,-1E-30,-1E-30,-1E-30,-1E-30,1.62,1.62,2.402031,3.547274,4.663845,6.598291,8.100132,9.62,9.702025,9.62,9.557621,8.911319,7.877361,7.284586,7.130744,6.830953,6.798859,6.624772,6.635188,6.349899,6.465473,5.90579,4.384764,2.481878,1.531779,1.179932,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.531053,3.62,9.720583,10.3128,8.565817,3.62,3.62,3.62,3.62,3.680933,3.956625,4.996758,5.970661,7.156584,8.833735,9.62,12.61259,16.08833,10.8009,15.29922,19.9864,2.460435,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30
38,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.62,2.358388,3.911223,4.822937,6.475739,8.178561,8.837351,9.510138,9.547983,8.68834,7.761997,6.607898,6.254903,6.036486,5.989986,5.982806,5.916462,6.120947,5.791048,5.677287,2.590536,-1E-30,-1E-30,1.62,1.62,1.62,1.62,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,4.044857,9.162771,6.048988,9.844216,8.152001,3.173965,3.574581,3.806369,4.237769,5.036844,5.384794,6.871336,8.031265,9.62,9.17892,16.22973,15.07336,14.07614,13.30305,19.62,8.23078,7.336949,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30
39,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.62,2.840273,4.018991,5.853541,6.408819,6.966904,7.799536,7.841897,7.494246,6.724689,5.62,5.324954,5.067139,4.823592,4.646626,4.611869,4.762255,4.086889,3.916394,1.62,-1E-30,-1E-30,-1E-30,-1E-30,1.62,1.62,1.62,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,11.0489,5.233169,5.463136,9.62,4.969728,3.968391,4.341282,4.844954,5.561613,5.979593,7.030465,8.65079,10.06538,9.925779,18.21421,11.72298,11.74446,9.922775,16.79753,18.22026,12.0119,8.871394,3.494488,2.62,-1E-30,-1E-30,-1E-30,-1E-30
40,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.62,3.91773,5.099557,5.048644,5.295818,5.657658,6.089484,5.545936,4.671233,3.54718,3.355161,2.897482,2.762366,2.966545,3.035929,3.292392,2.441739,0.7692997,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,9.784738,3.636142,3.62,7.880857,5.850957,5.454205,5.443595,5.601734,6.225674,6.753955,8.62559,9.837956,10.18575,9.998192,19.62,12.9415,10.9773,13.25028,16.01125,19.68285,14.21511,10.62369,5.853659,3.606064,1.937096,-1E-30,-1E-30,-1E-30
41,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.944471,1.513159,1.656828,1.62,4.042043,3.62,2.739903,1.796143,1.065398,0.9182997,0.7268006,0.7460626,0.6297607,0.7569697,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,4.323356,-1E-30,4.15844,9.62,5.62,4.139288,4.344238,13.11273,10.1675,7.139257,7.313381,7.974288,8.295429,10.67018,10.77552,10.58926,11.03397,13.21989,14.16498,12.64705,14.21653,15.8369,19.62,16.12339,13.88346,9.573426,5.338802,1.857123,-1E-30,-1E-30,-1E-30
42,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.62,-1E-30,1.306691,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,2.32,2.243963,4.579066,9.314379,6.944135,5.900205,5.457767,10.30657,14.59513,12.43577,10.01621,9.62,9.630077,10.68648,11.59306,11.50201,10.07146,13.16133,13.21522,15.27874,16.22552,15.12377,19.62,15.46018,14.34219,12.2351,8.626258,3.032638,1.017643,-1E-30,-1E-30
43,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,2.599481,7.098362,9.62,9.62,6.716091,7.177412,9.99129,11.55086,12.36218,9.834828,10.69831,10.83187,12.2651,12.40645,9.858817,10.71904,12.95251,13.19101,16.0531,16.76912,19.28724,15.89291,14.45065,12.67605,10.08473,6.348548,1.547319,-1E-30,-1E-30
44,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,2.773906,5.323137,7.718496,9.62,9.62,11.17099,9.728677,9.62,10.76441,9.937334,12.10575,12.65191,13.66682,13.09381,12.72612,15.16366,13.74438,15.28071,17.56326,19.02983,18.13147,14.54043,12.70375,11.57627,10.03947,7.202422,0.2240788,-1E-30,-1E-30
45,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,2.539741,-1E-30,3.488775,6.281991,10.30214,10.43263,11.24792,11.01009,12.02618,10.3148,12.4626,14.65613,14.8036,14.25598,14.45863,19.55583,18.50805,17.4223,17.42354,20.76999,17.61624,14.69402,10.91466,11.38002,9.231614,2.969495,0.5130998,-1E-30,-1E-30
46,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.62,4.745545,5.62,5.62,5.557516,9.62,10.40771,12.14135,12.4864,11.432,11.75763,13.84289,15.33097,13.63299,17.80467,17.72893,17.26381,19.00004,19.12442,20.70657,16.96277,13.84343,10.90119,9.786415,6.341535,1.25821,0.3512036,-1E-30,-1E-30
47,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,2.276945,4.411253,5.62,5.62,6.493066,7.752107,9.840505,11.54729,11.73872,11.79216,14.36062,16.98663,11.24026,20.19939,17.70889,16.45614,20.39777,20.36976,22.48915,16.86135,9.973731,5.261137,3.547976,2.010707,0.8780097,0.3382912,-1E-30,-1E-30
48,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.828559,3.737351,4.901586,5.62,6.119253,7.596999,10.00093,10.19439,12.09375,13.44185,15.99579,16.19861,20.4318,19.62,19.62,22.74468,22.64511,21.86877,11.12957,6.813251,2.120858,1.071084,2.441419,0.4135355,0.3422689,-1E-30,-1E-30
49,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,4.344575,5.346026,5.895559,6.82212,7.345345,9.34284,9.814291,11.60356,15.46759,16.57062,19.69011,20.44453,20.47252,22.1168,21.77978,9.257362,2.619212,3.713427,1.114137,0.4268167,3.501591,0.4117087,0.3570331,-1E-30,-1E-30
50,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,3.773308,5.62,5.855134,5.777544,6.030392,8.573078,9.679767,9.784697,14.63807,18.17313,19.99021,21.16195,19.62,24.1795,20.52301,8.199795,2.13157,3.494785,0.9171515,0.564361,3.570508,-1E-30,0.711973,-1E-30,-1E-30
51,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.62,5.62,5.739917,5.741445,6.326094,7.32415,9.62,11.0294,10.3602,18.61139,20.4693,21.0832,22.09688,21.67649,21.86279,8.711119,3.748789,3.165309,0.9352294,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30
52,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,4.087719,5.62,5.99805,6.207894,7.376786,9.466335,9.908859,9.62,16.83725,19.90269,19.75282,19.62,20.96953,21.6685,6.090813,5.059711,3.560634,2.192846,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30
53,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,5.62,6.217518,6.514375,6.98559,7.977301,9.62,9.62,17.07664,18.50051,16.39554,18.7553,19.62,30.43012,17.57585,3.655142,3.62,4.990247,2.810046,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30
54,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,5.62,6.541289,7.111214,7.40128,7.498125,9.034822,9.62,15.38538,16.35343,13.83461,13.76277,11.18077,20.00632,39.62,5.302797,3.62,5.62,1.859624,2.132317,-1E-30,-1E-30,-1E-30,-1E-30
55,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,3.460347,6.339608,7.438655,9.017418,9.050349,7.620323,9.62,11.31454,17.50502,13.35531,13.68719,12.52946,16.12811,29.62481,26.79794,16.74799,12.01073,5.777122,1.780271,-1E-30,-1E-30,-1E-30,-1E-30
56,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,2.235722,5.93567,6.842721,9.62,9.23121,7.788794,9.62,14.56411,15.46439,14.81692,13.39714,13.66178,16.65424,31.5282,21.95083,19.62,19.62,12.12242,2.773571,-1E-30,-1E-30,-1E-30,-1E-30
57,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,4.780096,7.291948,9.353314,9.62,9.62,9.62,14.2471,14.64661,13.56079,12.42594,11.87678,13.63103,19.03634,32.88689,19.11805,20.01493,18.27931,6.160863,1.59667,-1E-30,-1E-30,-1E-30
58,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.821344,7.465954,9.62,9.459909,9.780224,9.045296,11.02288,14.52485,13.5239,12.36889,13.9451,15.17976,19.62,22.66432,22.90088,25.67929,18.44317,10.64072,4.646207,-1E-30,-1E-30,-1E-30
59,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,5.859986,8.663163,9.693109,8.796049,9.62,11.35042,13.19086,13.88169,13.24306,11.84674,6.539742,-1E-30,10.96557,29.40851,24.45342,20.23904,9.62,9.62,-1E-30,-1E-30,-1E-30
60,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,2.185964,8.626458,10.07549,9.410375,11.596,13.03946,12.77014,14.45973,15.05192,14.93931,5.62,-1E-30,-1E-30,22.08022,29.53815,19.62,10.74664,10.88634,-1E-30,-1E-30,-1E-30
61,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,9.068597,10.02827,9.62,10.92212,14.62379,13.33353,12.59229,14.81172,12.38721,5.402972,-1E-30,-1E-30,33.36297,23.9985,18.98681,13.83698,11.46089,-1E-30,-1E-30,-1E-30
62,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,6.959121,10.16659,9.682035,11.44036,15.14928,12.7645,13.57302,15.78499,10.67805,-1E-30,-1E-30,-1E-30,28.9069,28.12608,17.42189,14.35588,11.92123,-1E-30,-1E-30,-1E-30
63,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,5.024794,9.734876,10.21878,9.764035,12.52118,13.09562,17.43241,18.55654,9.612588,-1E-30,-1E-30,21.18117,31.30481,25.72139,15.13733,16.73441,10.71887,-1E-30,-1E-30,-1E-30
64,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,3.419744,7.338362,9.878788,9.74008,14.51949,15.32572,18.89611,20.48114,20.49935,10.85471,19.78032,28.50923,29.64953,25.66145,19.9314,16.43014,9.004101,1.62,-1E-30,-1E-30
65,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.785574,4.824195,7.203454,10.17238,11.96215,13.39991,15.68446,19.62,23.86203,19.62,20.34385,27.48064,26.69669,25.67903,22.34743,17.39833,11.46958,3.821867,-1E-30,-1E-30
66,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.62,4.602684,5.62,6.952128,10.37897,11.52193,15.19052,17.88981,19.37,19.62,22.35349,21.61005,25.37545,26.02619,23.55713,20.13284,15.41664,9.497562,1.493589,-1E-30
67,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,4.988163,5.47672,5.651246,9.031832,11.19862,13.45858,15.94289,16.22929,17.79813,18.59264,19.31382,22.32385,26.09995,26.21553,22.23048,16.32832,12.43001,3.460057,-1E-30
68,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,5.464771,4.707388,5.62,7.232151,9.310996,13.22176,13.9901,14.81161,17.71372,18.49301,19.57502,18.74456,23.47929,27.42119,27.4239,17.62687,13.10711,8.290241,-1E-30
69,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,-1E-30,1.922052,3.62,5.528755,6.261707,8.193868,11.39296,13.62,14.69053,16.81574,16.74682,15.98797,16.48668,20.23245,25.26969,25.3515,21.01255,12.17659,6.575104,-1E-30
